UID1;UID2;UID3;UID4;UID5;UID6;UID7;UID8;UID9;UID10;UID11;UID12;UID13;UID14;UID15;UID16;UID17;UID18;UID19;UID20;UID21;UID22;UID23;UID24;UID25;UID26;UID27;UID28;UID29;UID30;UID31;UID32;UID33;UID34;UID35;Latitude;Longitude;Timestamp;Clusterid
0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;0.1857142857;48.16214;11.58647;1517912317.53377;6
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;48.16214;11.58647;1517912318.53379;5
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;48.16217;11.58648;1517912319.5338;5
0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;48.16217;11.58648;1517912320.53383;5
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;48.16217;11.58648;1517912321.53321;0
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;48.16219;11.5865;1517912322.53377;0
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;48.16219;11.5865;1517912323.53311;0
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;48.16221;11.5865;1517912324.5338;0
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;48.16221;11.5865;1517912325.5336;0
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;48.16221;11.5865;1517912326.53342;0
0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;48.16224;11.58652;1517912327.53482;0
