UID1;UID2;UID3;UID4;UID5;UID6;UID7;UID8;UID9;UID10;UID11;UID12;UID13;UID14;UID15;UID16;UID17;UID18;UID19;UID20;UID21;UID22;UID23;UID24;UID25;UID26;UID27;UID28;UID29;UID30;UID31;UID32;UID33;UID34;UID35;Latitude;Longitude;Timestamp;Clusterid
0.0571428571;0.0571428571;0.0571428571;0.0571428571;-1;0.0571428571;-1;-1;-1;-1;-1;0.0571428571;-1;0.0571428571;0.0571428571;-1;0.0571428571;0.0571428571;-1;0.0571428571;-1;0.0571428571;0.0571428571;0.0571428571;-1;0.0571428571;-1;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;-1;-1;0.0571428571;48.16183;11.5864;1517912778.06031;3
0.0285714286;0.0285714286;0.0285714286;0.0285714286;-1;0.0285714286;-1;-1;-1;-1;-1;0.0285714286;-1;0.0285714286;0.0285714286;-1;0.0285714286;0.0285714286;-1;0.0285714286;-1;0.0285714286;0.0285714286;0.0285714286;-1;0.0285714286;-1;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;-1;-1;0.0285714286;48.16184;11.5864;1517912779.05981;3
0.0285714286;0.0285714286;0.0285714286;0.0285714286;-1;0.0285714286;-1;-1;-1;-1;-1;0.0285714286;-1;0.0285714286;0.0285714286;-1;0.0285714286;0.0285714286;-1;0.0285714286;-1;0.0285714286;0.0285714286;0.0285714286;-1;0.0285714286;-1;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;-1;-1;0.0285714286;48.16184;11.5864;1517912780.06054;3
0.0285714286;0.0285714286;0.0285714286;0.0285714286;-1;0.0285714286;-1;-1;-1;-1;-1;0.0285714286;-1;0.0285714286;0.0285714286;-1;0.0285714286;0.0285714286;-1;0.0285714286;-1;0.0285714286;0.0285714286;0.0285714286;-1;0.0285714286;-1;0.0285714286;0.0285714286;0.0285714286;0.0285714286;0.0285714286;-1;-1;0.0285714286;48.16184;11.5864;1517912781.06072;3
0.0571428571;0.0571428571;0.0571428571;0.0571428571;-1;0.0571428571;-1;-1;-1;-1;-1;0.0571428571;-1;0.0571428571;0.0571428571;-1;0.0571428571;0.0571428571;-1;0.0571428571;-1;0.0571428571;0.0571428571;0.0571428571;-1;0.0571428571;-1;0.0571428571;0.0571428571;0.0571428571;0.0571428571;0.0571428571;-1;-1;0.0571428571;48.16184;11.5864;1517912782.06072;3
0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;-1;-1;-1;-1;-1;0.1285714286;-1;0.1285714286;0.1285714286;-1;0.1285714286;0.1285714286;-1;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;-1;0.1285714286;-1;0.1285714286;0.1285714286;0.1285714286;0.1285714286;0.1285714286;-1;-1;0.1285714286;48.16184;11.5864;1517912783.05993;0
0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;-1;-1;0.1;-1;0.1;0.1;-1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;0.1;0.1;-1;-1;0.1;48.16184;11.5864;1517912784.06047;3
0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;-1;-1;0.1;-1;0.1;0.1;-1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;0.1;0.1;-1;-1;0.1;48.16184;11.5864;1517912785.06053;3
0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;-1;-1;0.1;-1;0.1;0.1;-1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;-1;0.1;-1;0.1;0.1;0.1;0.1;0.1;-1;-1;0.1;48.16188;11.58636;1517912786.0608;3
0.2428571429;0.2428571429;0.2428571429;0.2428571429;-1;0.2428571429;-1;-1;-1;-1;-1;0.2428571429;-1;0.2428571429;0.2428571429;-1;0.2428571429;0.2428571429;-1;0.2428571429;-1;0.2428571429;0.2428571429;0.2428571429;-1;0.2428571429;-1;0.2428571429;0.2428571429;0.2428571429;0.2428571429;0.2428571429;-1;-1;0.2428571429;48.16188;11.58636;1517912787.06065;4
