UID1;UID2;UID3;UID4;UID5;UID6;UID7;UID8;UID9;UID10;UID11;UID12;UID13;UID14;UID15;UID16;UID17;UID18;UID19;UID20;UID21;UID22;UID23;UID24;UID25;UID26;UID27;UID28;UID29;UID30;UID31;UID32;UID33;UID34;UID35;Latitude;Longitude;Timestamp;Clusterid
-1;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;-1;-1;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;0.0857142857;-1;0.0857142857;-1;-1;-1;0.0857142857;-1;-1;-1;-1;0.0857142857;0.0857142857;48.16192;11.58648;1519206255.80201;0
-1;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;-1;-1;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;-1;-1;-1;0.0714285714;-1;-1;-1;-1;0.0714285714;0.0714285714;48.16194;11.58649;1519206256.80208;0
-1;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;-1;-1;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;0.0714285714;-1;0.0714285714;-1;-1;-1;0.0714285714;-1;-1;-1;-1;0.0714285714;0.0714285714;48.16194;11.58649;1519206257.80115;0
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16194;11.58649;1519206258.80123;0
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16194;11.58649;1519206259.80113;0
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16194;11.58649;1519206260.80142;0
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16197;11.58651;1519206261.80161;0
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16197;11.58651;1519206262.80189;0
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16199;11.58652;1519206263.80181;0
-1;0.1;0.1;0.1;-1;0.1;0.1;-1;-1;-1;0.1;0.1;0.1;0.1;0.1;-1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;-1;0.1;-1;-1;-1;0.1;-1;-1;-1;-1;0.1;0.1;48.16199;11.58652;1519206264.80174;0
