WAP1;WAP2;WAP3;WAP4;WAP5;WAP6;WAP7;WAP8;WAP9;WAP10;WAP11;WAP12;WAP13;WAP14;WAP15;WAP16;WAP17;WAP18;WAP19;WAP20;WAP21;WAP22;WAP23;WAP24;WAP25;WAP26;WAP27;WAP28;WAP29;WAP30;WAP31;WAP32;WAP33;WAP34;WAP35;WAP36;WAP37;Latitude;Longitude;Timestamp;Clusterid
0.2;0;0.15;0;0;-1;0;0;0.1166666667;-1;0.3166666667;0;-1;0;0;-1;0;0;-1;0.1666666667;0;0;0;0.1;0;-1;0;-1;0;0;0.1333333333;0.1;0;0.1;0;-1;0.1;48.16181;11.58639;1517912596514;13
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0.1833333333;0;0;0;-1;0;48.16182;11.58639;1517912596996;2
0;0;0;0;0;-1;0.1166666667;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0.1;0.3666666667;0;0;0;-1;0;48.16183;11.58639;1517912597745;8
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0.1166666667;0.4166666667;0;0;0;-1;0;48.16183;11.58639;1517912598559;8
0;0;0;0;0;-1;0.1833333333;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0.4;0;0;0;-1;0;48.16184;11.5864;1517912599066;8
0;0;0.1833333333;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.1166666667;0;0;-1;0;-1;0;0;0.1666666667;0.1333333333;0;0;0;-1;0;48.16185;11.5864;1517912599803;16
0;0;0;0;0;-1;0.2333333333;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.1166666667;0.2166666667;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16185;11.5864;1517912600326;11
0;0;0;0;0;-1;0.2166666667;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.2333333333;0;0;-1;0;-1;0;0;0.1833333333;0.1833333333;0;0;0;-1;0;48.16186;11.5864;1517912601129;11
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.1833333333;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16186;11.5864;1517912601582;16
0;0;0;0;0;-1;0.2;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.2666666667;0;0;-1;0;-1;0;0;0.1833333333;0;0;0;0;-1;0;48.16187;11.5864;1517912602322;11
0;0;0;0;0;-1;0.1833333333;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.25;0;0;-1;0;-1;0;0;0.1333333333;0;0;0;0;-1;0;48.16187;11.58641;1517912602847;11
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16188;11.58641;1517912603450;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.1333333333;0.15;0;0;-1;0;-1;0;0;0.15;0;0;0;0;-1;0;48.16188;11.58641;1517912604038;16
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.3;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16189;11.58641;1517912604635;7
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.2333333333;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16189;11.58641;1517912605241;7
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.2166666667;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.1619;11.58642;1517912605839;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.2833333333;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.1619;11.58642;1517912606426;7
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16191;11.58642;1517912607082;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.15;0.3333333333;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16191;11.58642;1517912607644;7
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16192;11.58642;1517912608292;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.15;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16193;11.58643;1517912608920;16
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0.1166666667;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16193;11.58643;1517912609520;16
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.2166666667;0.1;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16194;11.58643;1517912610125;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.15;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16194;11.58643;1517912610800;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.2333333333;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16195;11.58643;1517912612022;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.2166666667;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16196;11.58644;1517912612602;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.1333333333;0;-1;0;0;-1;0;0;0.25;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16196;11.58644;1517912613231;3
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.25;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16197;11.58644;1517912613800;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.25;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16197;11.58644;1517912614421;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.2;0;-1;0;0;-1;0;0;0.2666666667;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16198;11.58644;1517912614992;3
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.2;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16198;11.58645;1517912615670;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0.2166666667;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16199;11.58645;1517912616188;15
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.1833333333;0;-1;0;0;-1;0;0;0.1833333333;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.162;11.58645;1517912617412;3
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.2666666667;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16201;11.58645;1517912618038;0
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.3166666667;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16201;11.58646;1517912618561;0
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.3833333333;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16202;11.58646;1517912619196;0
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.3166666667;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.1333333333;-1;0;0;0;0;0;0;0;-1;0;48.16202;11.58646;1517912619791;0
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.3833333333;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16203;11.58646;1517912620407;0
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.1833333333;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.1166666667;-1;0;0;0;0;0;0;0;-1;0;48.16203;11.58646;1517912620968;0
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.1166666667;-1;0;0;0;0;0;0;0;-1;0;48.16204;11.58646;1517912621636;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0.1833333333;0;-1;0.1;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16205;11.58647;1517912622215;0
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.15;-1;0;0;0;0;0;0;0;-1;0;48.16205;11.58647;1517912622819;9
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.2333333333;-1;0;0;0;0;0;0;0;-1;0;48.16206;11.58647;1517912623344;9
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.2166666667;-1;0;0;0;0;0;0;0;-1;0;48.16206;11.58647;1517912624015;9
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.2833333333;-1;0;0;0;0;0;0;0;-1;0;48.16208;11.58648;1517912625749;9
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.1;0;-1;0;0;0;0;0;0;-1;0.3166666667;-1;0;0;0;0;0;0;0;-1;0;48.16208;11.58648;1517912626412;9
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.25;-1;0;0;0;0;0;0;0;-1;0;48.16209;11.58648;1517912626938;9
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0.1833333333;-1;0;0;0;0;0;0;0;-1;0;48.16209;11.58648;1517912627574;9
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0.2;-1;0.2833333333;-1;0;0;0;0;0;0;0;-1;0;48.1621;11.58649;1517912628107;9
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.1621;11.58649;1517912628754;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16211;11.58649;1517912629316;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.1833333333;0;-1;0;0;0;0;0;0.1833333333;-1;0.1833333333;-1;0;0;0;0;0;0;0;-1;0;48.16211;11.58649;1517912629937;1
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.2166666667;0;-1;0;0;0;0;0;0;-1;0.15;-1;0;0;0;0;0;0;0;-1;0;48.16212;11.58649;1517912630503;1
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.3666666667;0;-1;0;0;0;0;0;0.25;-1;0.1666666667;-1;0;0;0;0;0;0;0;-1;0;48.16213;11.58649;1517912631100;1
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.3666666667;0;-1;0;0;0;0;0;0.1;-1;0.1;-1;0;0;0;0;0;0;0;-1;0;48.16213;11.5865;1517912631639;1
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.4;0;-1;0;0;0;0;0;0.2166666667;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16214;11.5865;1517912632252;1
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0.1666666667;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16214;11.5865;1517912632829;4
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.1833333333;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16215;11.5865;1517912633397;1
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.1166666667;0;-1;0;0.1166666667;0;0;0;0.2166666667;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16215;11.5865;1517912633993;4
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0.2;0;-1;0;0;0;0;0;0.1833333333;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16216;11.58651;1517912634555;1
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0.25;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16216;11.58651;1517912635143;4
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.2;0;0;0;0.3;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16217;11.58651;1517912635725;4
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0.2666666667;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16217;11.58651;1517912636284;4
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.1833333333;0;0;0;0.4;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16218;11.58651;1517912636895;4
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0.2666666667;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16218;11.58651;1517912637440;4
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0.3166666667;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.1622;11.58652;1517912638619;4
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.1333333333;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.1622;11.58652;1517912639194;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0.1;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16222;11.58653;1517912640958;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.2166666667;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16222;11.58653;1517912641571;10
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.3333333333;0;0;0;0;-1;0;-1;0.1333333333;0;0;0;0;0;0;-1;0;48.16224;11.58653;1517912642753;10
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.3666666667;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16224;11.58653;1517912643353;10
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0.2;0;0;0;0;0;0;-1;0;48.16225;11.58654;1517912643935;12
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.2;0;0;0;0.1166666667;-1;0;-1;0.2;0;0;0;0;0;0.1166666667;-1;0;48.16225;11.58654;1517912644496;12
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.1;0;0;0;0;-1;0;-1;0.1833333333;0;0;0;0;0;0;-1;0;48.16226;11.58654;1517912645089;12
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.15;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.15;-1;0;48.16226;11.58654;1517912645662;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0.2166666667;0;0;0;0;0;0;-1;0;48.16227;11.58654;1517912646287;12
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.1333333333;0;0;0;0;-1;0;-1;0.2333333333;0;0;0;0;0;0;-1;0;48.16228;11.58655;1517912647440;12
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0.25;0;0;0;0;0;0;-1;0;48.16228;11.58655;1517912648049;12
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0.2333333333;0;0;0;0;0;0;-1;0;48.16229;11.58655;1517912648662;12
0;0;0;0;0.1;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0.1333333333;0;0;0;0;-1;0;-1;0.25;0;0;0;0;0;0;-1;0;48.1623;11.58655;1517912649840;12
0;0;0;0;0.1333333333;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0.3166666667;0;0;0;0;0;0.2;-1;0;48.16231;11.58655;1517912650385;6
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0.3833333333;0;0;0;0;0;0.1833333333;-1;0;48.16231;11.58656;1517912651124;6
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16232;11.58656;1517912652196;2
0;0;0;0;0.1;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0.1666666667;0;0;0;0;0;0.2166666667;-1;0;48.16233;11.58656;1517912652759;6
0;0;0;0.1166666667;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0.1166666667;0;0;0;0;0;0.1666666667;-1;0;48.16233;11.58656;1517912653362;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.1;-1;0;48.16234;11.58656;1517912653954;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0.1;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16234;11.58657;1517912654574;2
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.3666666667;-1;0;48.16235;11.58657;1517912655175;14
0;0;0;0;0.2333333333;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.3;-1;0;48.16236;11.58657;1517912655773;14
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0.1666666667;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.2333333333;-1;0;48.16236;11.58657;1517912656330;14
0;0;0;0;0;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0.15;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0;-1;0;48.16237;11.58657;1517912656976;2
0;0;0;0.15;0.2;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0.1333333333;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.3333333333;-1;0;48.16237;11.58657;1517912657555;14
0;0;0;0;0.1666666667;-1;0;0;0;-1;0;0;-1;0;0.15;-1;0;0;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.1666666667;-1;0;48.16238;11.58658;1517912658185;14
0;0;0;0.1;0.3;-1;0;0;0;-1;0;0.1666666667;-1;0;0;-1;0;0.1166666667;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.1;-1;0;48.16238;11.58658;1517912658779;5
0;0;0;0.1333333333;0.4333333333;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0.1833333333;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.15;-1;0;48.16239;11.58658;1517912659420;5
0;0;0;0;0.3666666667;-1;0;0;0;-1;0;0.1;-1;0;0.1833333333;-1;0;0.2166666667;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.2333333333;-1;0;48.16239;11.58658;1517912660593;5
0;0;0;0;0.3333333333;-1;0;0;0;-1;0;0;-1;0;0;-1;0;0.2166666667;-1;0;0;0;0;0;0;-1;0;-1;0;0;0;0;0;0;0.1666666667;-1;0;48.1624;11.58658;1517912660871;5
